1	  08.01.2020	  09:21:36	    temperatur	  27.0	    feuchtigkeit	  32.0	    feinstaub 2.5 	    feinstaub 10 	  10	  2.5 
 2	  08.01.2020	  09:36:37	    temperatur	  27.0	    feuchtigkeit	  38.0	    feinstaub 2.5 	    feinstaub 10 	  10	  2.5 
 3	  08.01.2020	  09:51:38	    temperatur	  27.0	    feuchtigkeit	  40.0	    feinstaub 2.5 	    feinstaub 10 	  10	  2.5 
 4	  08.01.2020	  10:06:38	    temperatur	  26.0	    feuchtigkeit	  39.0	    feinstaub 2.5 	    feinstaub 10 	  10	  2.5 
 
